timestamp,location,device_id,sensor_type,value,unit,latitude,longitude
2024-12-25T22:45:53.023727,Bucharest,HUM001,humidity,87.79,%,44.4255,26.1
2024-12-25T22:45:53.023727,Bucharest,HUM002,humidity,87.52,%,44.431,26.105
2024-12-25T22:45:53.023727,Bucharest,HUM003,humidity,82.25,%,44.4325,26.109
2024-12-25T22:45:53.023727,Bucharest,AQI001,air_quality,54.63,AQI,44.428,26.1035
2024-12-25T22:45:53.023727,Bucharest,WIND001,wind_speed,7.69,km/h,44.427,26.1015
2024-12-25T23:45:53.023727,Bucharest,TEMP001,temperature,16.02,C,44.4268,26.1025
2024-12-25T23:45:53.023727,Bucharest,TEMP002,temperature,16.31,C,44.429,26.104
2024-12-25T23:45:53.023727,Bucharest,TEMP003,temperature,16.38,C,44.4305,26.108
2024-12-25T23:45:53.023727,Bucharest,HUM001,humidity,86.41,%,44.4255,26.1
2024-12-25T23:45:53.023727,Bucharest,HUM002,humidity,85.08,%,44.431,26.105
2024-12-25T23:45:53.023727,Bucharest,HUM003,humidity,82.0,%,44.4325,26.109
2024-12-25T23:45:53.023727,Bucharest,AQI001,air_quality,56.2,AQI,44.428,26.1035
2024-12-25T23:45:53.023727,Bucharest,WIND001,wind_speed,11.32,km/h,44.427,26.1015
2024-12-26T00:45:53.023727,Bucharest,TEMP001,temperature,16.47,C,44.4268,26.1025
2024-12-26T00:45:53.023727,Bucharest,TEMP002,temperature,16.74,C,44.429,26.104
2024-12-26T00:45:53.023727,Bucharest,TEMP003,temperature,16.24,C,44.4305,26.108
2024-12-26T00:45:53.023727,Bucharest,HUM001,humidity,80.08,%,44.4255,26.1
2024-12-26T00:45:53.023727,Bucharest,HUM002,humidity,83.24,%,44.431,26.105
2024-12-26T00:45:53.023727,Bucharest,HUM003,humidity,80.92,%,44.4325,26.109
2024-12-26T00:45:53.023727,Bucharest,AQI001,air_quality,59.84,AQI,44.428,26.1035
2024-12-26T00:45:53.023727,Bucharest,WIND001,wind_speed,7.52,km/h,44.427,26.1015
2024-12-26T01:45:53.023727,Bucharest,TEMP001,temperature,16.66,C,44.4268,26.1025
2024-12-26T01:45:53.023727,Bucharest,TEMP002,temperature,16.52,C,44.429,26.104
2024-12-26T01:45:53.023727,Bucharest,TEMP003,temperature,16.37,C,44.4305,26.108
2024-12-26T01:45:53.023727,Bucharest,HUM001,humidity,82.56,%,44.4255,26.1
2024-12-26T01:45:53.023727,Bucharest,HUM002,humidity,80.23,%,44.431,26.105
2024-12-26T01:45:53.023727,Bucharest,HUM003,humidity,82.66,%,44.4325,26.109
2024-12-26T01:45:53.023727,Bucharest,AQI001,air_quality,44.51,AQI,44.428,26.1035
2024-12-26T01:45:53.023727,Bucharest,WIND001,wind_speed,11.31,km/h,44.427,26.1015
2024-12-26T02:45:53.023727,Bucharest,TEMP001,temperature,17.44,C,44.4268,26.1025
2024-12-26T02:45:53.023727,Bucharest,TEMP002,temperature,16.9,C,44.429,26.104
2024-12-26T02:45:53.023727,Bucharest,TEMP003,temperature,17.26,C,44.4305,26.108
2024-12-26T02:45:53.023727,Bucharest,HUM001,humidity,81.15,%,44.4255,26.1
2024-12-26T02:45:53.023727,Bucharest,HUM002,humidity,82.59,%,44.431,26.105
2024-12-26T02:45:53.023727,Bucharest,HUM003,humidity,84.85,%,44.4325,26.109
2024-12-26T02:45:53.023727,Bucharest,AQI001,air_quality,56.62,AQI,44.428,26.1035
2024-12-26T02:45:53.023727,Bucharest,WIND001,wind_speed,10.21,km/h,44.427,26.1015
2024-12-26T03:45:53.023727,Bucharest,TEMP001,temperature,18.08,C,44.4268,26.1025
2024-12-26T03:45:53.023727,Bucharest,TEMP002,temperature,17.56,C,44.429,26.104
2024-12-26T03:45:53.023727,Bucharest,TEMP003,temperature,17.49,C,44.4305,26.108
2024-12-26T03:45:53.023727,Bucharest,HUM001,humidity,83.72,%,44.4255,26.1
2024-12-26T03:45:53.023727,Bucharest,HUM002,humidity,79.46,%,44.431,26.105
2024-12-26T03:45:53.023727,Bucharest,HUM003,humidity,79.33,%,44.4325,26.109
2024-12-26T03:45:53.023727,Bucharest,AQI001,air_quality,57.1,AQI,44.428,26.1035
2024-12-26T03:45:53.023727,Bucharest,WIND001,wind_speed,11.66,km/h,44.427,26.1015
2024-12-26T04:45:53.023727,Bucharest,TEMP001,temperature,19.16,C,44.4268,26.1025
2024-12-26T04:45:53.023727,Bucharest,TEMP002,temperature,18.71,C,44.429,26.104
2024-12-26T04:45:53.023727,Bucharest,TEMP003,temperature,19.3,C,44.4305,26.108
2024-12-26T04:45:53.023727,Bucharest,HUM001,humidity,81.0,%,44.4255,26.1
2024-12-26T04:45:53.023727,Bucharest,HUM002,humidity,76.95,%,44.431,26.105
2024-12-26T04:45:53.023727,Bucharest,HUM003,humidity,85.71,%,44.4325,26.109
2024-12-26T04:45:53.023727,Bucharest,AQI001,air_quality,50.29,AQI,44.428,26.1035
2024-12-26T04:45:53.023727,Bucharest,WIND001,wind_speed,9.73,km/h,44.427,26.1015
2024-12-26T05:45:53.023727,Bucharest,TEMP001,temperature,19.72,C,44.4268,26.1025
2024-12-26T05:45:53.023727,Bucharest,TEMP002,temperature,20.26,C,44.429,26.104
2024-12-26T05:45:53.023727,Bucharest,TEMP003,temperature,19.79,C,44.4305,26.108
2024-12-26T05:45:53.023727,Bucharest,HUM001,humidity,79.27,%,44.4255,26.1
2024-12-26T05:45:53.023727,Bucharest,HUM002,humidity,83.49,%,44.431,26.105
2024-12-26T05:45:53.023727,Bucharest,HUM003,humidity,85.0,%,44.4325,26.109
2024-12-26T05:45:53.023727,Bucharest,AQI001,air_quality,56.4,AQI,44.428,26.1035
2024-12-26T05:45:53.023727,Bucharest,WIND001,wind_speed,11.01,km/h,44.427,26.1015
2024-12-26T06:45:53.023727,Bucharest,TEMP001,temperature,21.09,C,44.4268,26.1025
2024-12-26T06:45:53.023727,Bucharest,TEMP002,temperature,21.59,C,44.429,26.104
2024-12-26T06:45:53.023727,Bucharest,TEMP003,temperature,21.36,C,44.4305,26.108
2024-12-26T06:45:53.023727,Bucharest,HUM001,humidity,73.51,%,44.4255,26.1
2024-12-26T06:45:53.023727,Bucharest,HUM002,humidity,74.1,%,44.431,26.105
2024-12-26T06:45:53.023727,Bucharest,HUM003,humidity,79.94,%,44.4325,26.109
2024-12-26T06:45:53.023727,Bucharest,AQI001,air_quality,55.06,AQI,44.428,26.1035
2024-12-26T06:45:53.023727,Bucharest,WIND001,wind_speed,5.6,km/h,44.427,26.1015
2024-12-26T07:45:53.023727,Bucharest,TEMP001,temperature,22.81,C,44.4268,26.1025
2024-12-26T07:45:53.023727,Bucharest,TEMP002,temperature,22.99,C,44.429,26.104
2024-12-26T07:45:53.023727,Bucharest,TEMP003,temperature,23.02,C,44.4305,26.108
2024-12-26T07:45:53.023727,Bucharest,HUM001,humidity,81.83,%,44.4255,26.1
2024-12-26T07:45:53.023727,Bucharest,HUM002,humidity,74.77,%,44.431,26.105
2024-12-26T07:45:53.023727,Bucharest,HUM003,humidity,78.58,%,44.4325,26.109
2024-12-26T07:45:53.023727,Bucharest,AQI001,air_quality,84.02,AQI,44.428,26.1035
2024-12-26T07:45:53.023727,Bucharest,WIND001,wind_speed,7.27,km/h,44.427,26.1015
2024-12-26T08:45:53.023727,Bucharest,TEMP001,temperature,24.03,C,44.4268,26.1025
2024-12-26T08:45:53.023727,Bucharest,TEMP002,temperature,24.12,C,44.429,26.104
2024-12-26T08:45:53.023727,Bucharest,TEMP003,temperature,23.77,C,44.4305,26.108
2024-12-26T08:45:53.023727,Bucharest,HUM001,humidity,72.42,%,44.4255,26.1
2024-12-26T08:45:53.023727,Bucharest,HUM002,humidity,72.31,%,44.431,26.105
2024-12-26T08:45:53.023727,Bucharest,HUM003,humidity,76.27,%,44.4325,26.109
2024-12-26T08:45:53.023727,Bucharest,AQI001,air_quality,75.53,AQI,44.428,26.1035
2024-12-26T08:45:53.023727,Bucharest,WIND001,wind_speed,13.36,km/h,44.427,26.1015
2024-12-26T09:45:53.023727,Bucharest,TEMP001,temperature,24.81,C,44.4268,26.1025
2024-12-26T09:45:53.023727,Bucharest,TEMP002,temperature,25.33,C,44.429,26.104
2024-12-26T09:45:53.023727,Bucharest,TEMP003,temperature,24.53,C,44.4305,26.108
2024-12-26T09:45:53.023727,Bucharest,HUM001,humidity,76.83,%,44.4255,26.1
2024-12-26T09:45:53.023727,Bucharest,HUM002,humidity,78.64,%,44.431,26.105
2024-12-26T09:45:53.023727,Bucharest,HUM003,humidity,70.69,%,44.4325,26.109
2024-12-26T09:45:53.023727,Bucharest,AQI001,air_quality,83.22,AQI,44.428,26.1035
2024-12-26T09:45:53.023727,Bucharest,WIND001,wind_speed,11.89,km/h,44.427,26.1015
2024-12-26T10:45:53.023727,Bucharest,TEMP001,temperature,25.66,C,44.4268,26.1025
2024-12-26T10:45:53.023727,Bucharest,TEMP002,temperature,25.24,C,44.429,26.104
2024-12-26T10:45:53.023727,Bucharest,TEMP003,temperature,25.26,C,44.4305,26.108
2024-12-26T10:45:53.023727,Bucharest,HUM001,humidity,74.69,%,44.4255,26.1
2024-12-26T10:45:53.023727,Bucharest,HUM002,humidity,74.57,%,44.431,26.105
2024-12-26T10:45:53.023727,Bucharest,HUM003,humidity,74.68,%,44.4325,26.109
2024-12-26T10:45:53.023727,Bucharest,AQI001,air_quality,74.8,AQI,44.428,26.1035
2024-12-26T10:45:53.023727,Bucharest,WIND001,wind_speed,14.86,km/h,44.427,26.1015
2024-12-26T11:45:53.023727,Bucharest,TEMP001,temperature,26.44,C,44.4268,26.1025
2024-12-26T11:45:53.023727,Bucharest,TEMP002,temperature,25.95,C,44.429,26.104
2024-12-26T11:45:53.023727,Bucharest,TEMP003,temperature,26.04,C,44.4305,26.108
2024-12-26T11:45:53.023727,Bucharest,HUM001,humidity,69.5,%,44.4255,26.1
2024-12-26T11:45:53.023727,Bucharest,HUM002,humidity,75.21,%,44.431,26.105
2024-12-26T11:45:53.023727,Bucharest,HUM003,humidity,70.02,%,44.4325,26.109
2024-12-26T11:45:53.023727,Bucharest,AQI001,air_quality,53.03,AQI,44.428,26.1035
2024-12-26T11:45:53.023727,Bucharest,WIND001,wind_speed,15.72,km/h,44.427,26.1015
2024-12-26T12:45:53.023727,Bucharest,TEMP001,temperature,26.37,C,44.4268,26.1025
2024-12-26T12:45:53.023727,Bucharest,TEMP002,temperature,26.75,C,44.429,26.104
2024-12-26T12:45:53.023727,Bucharest,TEMP003,temperature,26.23,C,44.4305,26.108
2024-12-26T12:45:53.023727,Bucharest,HUM001,humidity,72.79,%,44.4255,26.1
2024-12-26T12:45:53.023727,Bucharest,HUM002,humidity,70.36,%,44.431,26.105
2024-12-26T12:45:53.023727,Bucharest,HUM003,humidity,76.5,%,44.4325,26.109
2024-12-26T12:45:53.023727,Bucharest,AQI001,air_quality,40.23,AQI,44.428,26.1035
2024-12-26T12:45:53.023727,Bucharest,WIND001,wind_speed,14.79,km/h,44.427,26.1015
2024-12-26T13:45:53.023727,Bucharest,TEMP001,temperature,25.82,C,44.4268,26.1025
2024-12-26T13:45:53.023727,Bucharest,TEMP002,temperature,26.08,C,44.429,26.104
2024-12-26T13:45:53.023727,Bucharest,TEMP003,temperature,25.69,C,44.4305,26.108
2024-12-26T13:45:53.023727,Bucharest,HUM001,humidity,75.27,%,44.4255,26.1
2024-12-26T13:45:53.023727,Bucharest,HUM002,humidity,76.8,%,44.431,26.105
2024-12-26T13:45:53.023727,Bucharest,HUM003,humidity,72.21,%,44.4325,26.109
2024-12-26T13:45:53.023727,Bucharest,AQI001,air_quality,52.07,AQI,44.428,26.1035
2024-12-26T13:45:53.023727,Bucharest,WIND001,wind_speed,12.23,km/h,44.427,26.1015
2024-12-26T14:45:53.023727,Bucharest,TEMP001,temperature,26.08,C,44.4268,26.1025
2024-12-26T14:45:53.023727,Bucharest,TEMP002,temperature,25.37,C,44.429,26.104
2024-12-26T14:45:53.023727,Bucharest,TEMP003,temperature,25.57,C,44.4305,26.108
2024-12-26T14:45:53.023727,Bucharest,HUM001,humidity,70.81,%,44.4255,26.1
2024-12-26T14:45:53.023727,Bucharest,HUM002,humidity,70.21,%,44.431,26.105
2024-12-26T14:45:53.023727,Bucharest,HUM003,humidity,77.03,%,44.4325,26.109
2024-12-26T14:45:53.023727,Bucharest,AQI001,air_quality,41.87,AQI,44.428,26.1035
2024-12-26T14:45:53.023727,Bucharest,WIND001,wind_speed,18.2,km/h,44.427,26.1015
2024-12-26T15:45:53.023727,Bucharest,TEMP001,temperature,24.37,C,44.4268,26.1025
2024-12-26T15:45:53.023727,Bucharest,TEMP002,temperature,25.04,C,44.429,26.104
2024-12-26T15:45:53.023727,Bucharest,TEMP003,temperature,25.19,C,44.4305,26.108
2024-12-26T15:45:53.023727,Bucharest,HUM001,humidity,78.11,%,44.4255,26.1
2024-12-26T15:45:53.023727,Bucharest,HUM002,humidity,77.77,%,44.431,26.105
2024-12-26T15:45:53.023727,Bucharest,HUM003,humidity,74.73,%,44.4325,26.109
2024-12-26T15:45:53.023727,Bucharest,AQI001,air_quality,49.79,AQI,44.428,26.1035
2024-12-26T15:45:53.023727,Bucharest,WIND001,wind_speed,10.41,km/h,44.427,26.1015
2024-12-26T16:45:53.023727,Bucharest,TEMP001,temperature,23.66,C,44.4268,26.1025
2024-12-26T16:45:53.023727,Bucharest,TEMP002,temperature,24.02,C,44.429,26.104
2024-12-26T16:45:53.023727,Bucharest,TEMP003,temperature,23.8,C,44.4305,26.108
2024-12-26T16:45:53.023727,Bucharest,HUM001,humidity,71.68,%,44.4255,26.1
2024-12-26T16:45:53.023727,Bucharest,HUM002,humidity,75.97,%,44.431,26.105
2024-12-26T16:45:53.023727,Bucharest,HUM003,humidity,77.59,%,44.4325,26.109
2024-12-26T16:45:53.023727,Bucharest,AQI001,air_quality,76.03,AQI,44.428,26.1035
2024-12-26T16:45:53.023727,Bucharest,WIND001,wind_speed,17.0,km/h,44.427,26.1015
2024-12-26T17:45:53.023727,Bucharest,TEMP001,temperature,22.9,C,44.4268,26.1025
2024-12-26T17:45:53.023727,Bucharest,TEMP002,temperature,22.54,C,44.429,26.104
2024-12-26T17:45:53.023727,Bucharest,TEMP003,temperature,22.92,C,44.4305,26.108
2024-12-26T17:45:53.023727,Bucharest,HUM001,humidity,81.75,%,44.4255,26.1
2024-12-26T17:45:53.023727,Bucharest,HUM002,humidity,81.0,%,44.431,26.105
2024-12-26T17:45:53.023727,Bucharest,HUM003,humidity,80.8,%,44.4325,26.109
2024-12-26T17:45:53.023727,Bucharest,AQI001,air_quality,71.68,AQI,44.428,26.1035
2024-12-26T17:45:53.023727,Bucharest,WIND001,wind_speed,13.46,km/h,44.427,26.1015
2024-12-26T18:45:53.023727,Bucharest,TEMP001,temperature,21.69,C,44.4268,26.1025
2024-12-26T18:45:53.023727,Bucharest,TEMP002,temperature,20.84,C,44.429,26.104
2024-12-26T18:45:53.023727,Bucharest,TEMP003,temperature,21.16,C,44.4305,26.108
2024-12-26T18:45:53.023727,Bucharest,HUM001,humidity,76.57,%,44.4255,26.1
2024-12-26T18:45:53.023727,Bucharest,HUM002,humidity,81.21,%,44.431,26.105
2024-12-26T18:45:53.023727,Bucharest,HUM003,humidity,75.18,%,44.4325,26.109
2024-12-26T18:45:53.023727,Bucharest,AQI001,air_quality,67.34,AQI,44.428,26.1035
2024-12-26T18:45:53.023727,Bucharest,WIND001,wind_speed,18.97,km/h,44.427,26.1015
2024-12-26T19:45:53.023727,Bucharest,TEMP001,temperature,19.63,C,44.4268,26.1025
2024-12-26T19:45:53.023727,Bucharest,TEMP002,temperature,20.46,C,44.429,26.104
2024-12-26T19:45:53.023727,Bucharest,TEMP003,temperature,19.82,C,44.4305,26.108
2024-12-26T19:45:53.023727,Bucharest,HUM001,humidity,78.8,%,44.4255,26.1
2024-12-26T19:45:53.023727,Bucharest,HUM002,humidity,81.49,%,44.431,26.105
2024-12-26T19:45:53.023727,Bucharest,HUM003,humidity,78.1,%,44.4325,26.109
2024-12-26T19:45:53.023727,Bucharest,AQI001,air_quality,81.29,AQI,44.428,26.1035
2024-12-26T19:45:53.023727,Bucharest,WIND001,wind_speed,10.28,km/h,44.427,26.1015
2024-12-26T20:45:53.023727,Bucharest,TEMP001,temperature,18.35,C,44.4268,26.1025
2024-12-26T20:45:53.023727,Bucharest,TEMP002,temperature,18.88,C,44.429,26.104
2024-12-26T20:45:53.023727,Bucharest,TEMP003,temperature,18.56,C,44.4305,26.108
2024-12-26T20:45:53.023727,Bucharest,HUM001,humidity,85.01,%,44.4255,26.1
2024-12-26T20:45:53.023727,Bucharest,HUM002,humidity,84.37,%,44.431,26.105
2024-12-26T20:45:53.023727,Bucharest,HUM003,humidity,79.65,%,44.4325,26.109
2024-12-26T20:45:53.023727,Bucharest,AQI001,air_quality,42.06,AQI,44.428,26.1035
2024-12-26T20:45:53.023727,Bucharest,WIND001,wind_speed,5.56,km/h,44.427,26.1015
2024-12-26T21:45:53.023727,Bucharest,TEMP001,temperature,17.88,C,44.4268,26.1025
2024-12-26T21:45:53.023727,Bucharest,TEMP002,temperature,17.73,C,44.429,26.104
2024-12-26T21:45:53.023727,Bucharest,TEMP003,temperature,18.03,C,44.4305,26.108
2024-12-26T21:45:53.023727,Bucharest,HUM001,humidity,83.83,%,44.4255,26.1
2024-12-26T21:45:53.023727,Bucharest,HUM002,humidity,77.92,%,44.431,26.105
2024-12-26T21:45:53.023727,Bucharest,HUM003,humidity,79.33,%,44.4325,26.109
2024-12-26T21:45:53.023727,Bucharest,AQI001,air_quality,55.97,AQI,44.428,26.1035
2024-12-26T21:45:53.023727,Bucharest,WIND001,wind_speed,5.43,km/h,44.427,26.1015
2024-12-26T22:45:53.023727,Bucharest,TEMP001,temperature,16.71,C,44.4268,26.1025
2024-12-26T22:45:53.023727,Bucharest,TEMP002,temperature,16.81,C,44.429,26.104
2024-12-26T22:45:53.023727,Bucharest,TEMP003,temperature,16.84,C,44.4305,26.108
2024-12-26T22:45:53.023727,Bucharest,HUM001,humidity,86.88,%,44.4255,26.1
2024-12-26T22:45:53.023727,Bucharest,HUM002,humidity,80.41,%,44.431,26.105
2024-12-26T22:45:53.023727,Bucharest,HUM003,humidity,78.84,%,44.4325,26.109
2024-12-26T22:45:53.023727,Bucharest,AQI001,air_quality,56.09,AQI,44.428,26.1035
2024-12-26T22:45:53.023727,Bucharest,WIND001,wind_speed,9.7,km/h,44.427,26.1015
2024-12-26T23:45:53.023727,Bucharest,TEMP001,temperature,16.22,C,44.4268,26.1025
2024-12-26T23:45:53.023727,Bucharest,TEMP002,temperature,16.1,C,44.429,26.104
2024-12-26T23:45:53.023727,Bucharest,TEMP003,temperature,16.96,C,44.4305,26.108
2024-12-26T23:45:53.023727,Bucharest,HUM001,humidity,79.81,%,44.4255,26.1
2024-12-26T23:45:53.023727,Bucharest,HUM002,humidity,82.11,%,44.431,26.105
2024-12-26T23:45:53.023727,Bucharest,HUM003,humidity,79.01,%,44.4325,26.109
2024-12-26T23:45:53.023727,Bucharest,AQI001,air_quality,51.5,AQI,44.428,26.1035
2024-12-26T23:45:53.023727,Bucharest,WIND001,wind_speed,10.03,km/h,44.427,26.1015
2024-12-27T00:45:53.023727,Bucharest,TEMP001,temperature,16.69,C,44.4268,26.1025
2024-12-27T00:45:53.023727,Bucharest,TEMP002,temperature,16.8,C,44.429,26.104
2024-12-27T00:45:53.023727,Bucharest,TEMP003,temperature,16.78,C,44.4305,26.108
2024-12-27T00:45:53.023727,Bucharest,HUM001,humidity,81.65,%,44.4255,26.1
2024-12-27T00:45:53.023727,Bucharest,HUM002,humidity,82.63,%,44.431,26.105
2024-12-27T00:45:53.023727,Bucharest,HUM003,humidity,81.38,%,44.4325,26.109
2024-12-27T00:45:53.023727,Bucharest,AQI001,air_quality,49.58,AQI,44.428,26.1035
2024-12-27T00:45:53.023727,Bucharest,WIND001,wind_speed,6.69,km/h,44.427,26.1015
2024-12-27T01:45:53.023727,Bucharest,TEMP001,temperature,16.45,C,44.4268,26.1025
2024-12-27T01:45:53.023727,Bucharest,TEMP002,temperature,16.35,C,44.429,26.104
2024-12-27T01:45:53.023727,Bucharest,TEMP003,temperature,16.89,C,44.4305,26.108
2024-12-27T01:45:53.023727,Bucharest,HUM001,humidity,85.09,%,44.4255,26.1
2024-12-27T01:45:53.023727,Bucharest,HUM002,humidity,87.78,%,44.431,26.105
2024-12-27T01:45:53.023727,Bucharest,HUM003,humidity,87.24,%,44.4325,26.109
2024-12-27T01:45:53.023727,Bucharest,AQI001,air_quality,59.31,AQI,44.428,26.1035
2024-12-27T01:45:53.023727,Bucharest,WIND001,wind_speed,9.3,km/h,44.427,26.1015
2024-12-27T02:45:53.023727,Bucharest,TEMP001,temperature,17.11,C,44.4268,26.1025
2024-12-27T02:45:53.023727,Bucharest,TEMP002,temperature,17.46,C,44.429,26.104
2024-12-27T02:45:53.023727,Bucharest,TEMP003,temperature,16.98,C,44.4305,26.108
2024-12-27T02:45:53.023727,Bucharest,HUM001,humidity,81.67,%,44.4255,26.1
2024-12-27T02:45:53.023727,Bucharest,HUM002,humidity,84.2,%,44.431,26.105
2024-12-27T02:45:53.023727,Bucharest,HUM003,humidity,80.74,%,44.4325,26.109
2024-12-27T02:45:53.023727,Bucharest,AQI001,air_quality,59.46,AQI,44.428,26.1035
2024-12-27T02:45:53.023727,Bucharest,WIND001,wind_speed,13.64,km/h,44.427,26.1015
2024-12-27T03:45:53.023727,Bucharest,TEMP001,temperature,18.17,C,44.4268,26.1025
2024-12-27T03:45:53.023727,Bucharest,TEMP002,temperature,17.55,C,44.429,26.104
2024-12-27T03:45:53.023727,Bucharest,TEMP003,temperature,18.12,C,44.4305,26.108
2024-12-27T03:45:53.023727,Bucharest,HUM001,humidity,86.77,%,44.4255,26.1
2024-12-27T03:45:53.023727,Bucharest,HUM002,humidity,84.72,%,44.431,26.105
2024-12-27T03:45:53.023727,Bucharest,HUM003,humidity,84.27,%,44.4325,26.109
2024-12-27T03:45:53.023727,Bucharest,AQI001,air_quality,44.46,AQI,44.428,26.1035
2024-12-27T03:45:53.023727,Bucharest,WIND001,wind_speed,13.09,km/h,44.427,26.1015
2024-12-27T04:45:53.023727,Bucharest,TEMP001,temperature,18.5,C,44.4268,26.1025
2024-12-27T04:45:53.023727,Bucharest,TEMP002,temperature,18.53,C,44.429,26.104
2024-12-27T04:45:53.023727,Bucharest,TEMP003,temperature,18.69,C,44.4305,26.108
2024-12-27T04:45:53.023727,Bucharest,HUM001,humidity,78.29,%,44.4255,26.1
2024-12-27T04:45:53.023727,Bucharest,HUM002,humidity,77.91,%,44.431,26.105
2024-12-27T04:45:53.023727,Bucharest,HUM003,humidity,80.14,%,44.4325,26.109
2024-12-27T04:45:53.023727,Bucharest,AQI001,air_quality,46.91,AQI,44.428,26.1035
2024-12-27T04:45:53.023727,Bucharest,WIND001,wind_speed,7.06,km/h,44.427,26.1015
2024-12-27T05:45:53.023727,Bucharest,TEMP001,temperature,20.06,C,44.4268,26.1025
2024-12-27T05:45:53.023727,Bucharest,TEMP002,temperature,19.96,C,44.429,26.104
2024-12-27T05:45:53.023727,Bucharest,TEMP003,temperature,20.26,C,44.4305,26.108
2024-12-27T05:45:53.023727,Bucharest,HUM001,humidity,76.25,%,44.4255,26.1
2024-12-27T05:45:53.023727,Bucharest,HUM002,humidity,76.43,%,44.431,26.105
2024-12-27T05:45:53.023727,Bucharest,HUM003,humidity,77.19,%,44.4325,26.109
2024-12-27T05:45:53.023727,Bucharest,AQI001,air_quality,43.92,AQI,44.428,26.1035
2024-12-27T05:45:53.023727,Bucharest,WIND001,wind_speed,7.53,km/h,44.427,26.1015
2024-12-27T06:45:53.023727,Bucharest,TEMP001,temperature,21.62,C,44.4268,26.1025
2024-12-27T06:45:53.023727,Bucharest,TEMP002,temperature,21.53,C,44.429,26.104
2024-12-27T06:45:53.023727,Bucharest,TEMP003,temperature,21.8,C,44.4305,26.108
2024-12-27T06:45:53.023727,Bucharest,HUM001,humidity,80.84,%,44.4255,26.1
2024-12-27T06:45:53.023727,Bucharest,HUM002,humidity,75.33,%,44.431,26.105
2024-12-27T06:45:53.023727,Bucharest,HUM003,humidity,78.43,%,44.4325,26.109
2024-12-27T06:45:53.023727,Bucharest,AQI001,air_quality,42.67,AQI,44.428,26.1035
2024-12-27T06:45:53.023727,Bucharest,WIND001,wind_speed,14.31,km/h,44.427,26.1015
2024-12-27T07:45:53.023727,Bucharest,TEMP001,temperature,22.53,C,44.4268,26.1025
2024-12-27T07:45:53.023727,Bucharest,TEMP002,temperature,23.21,C,44.429,26.104
2024-12-27T07:45:53.023727,Bucharest,TEMP003,temperature,23.18,C,44.4305,26.108
2024-12-27T07:45:53.023727,Bucharest,HUM001,humidity,79.79,%,44.4255,26.1
2024-12-27T07:45:53.023727,Bucharest,HUM002,humidity,76.72,%,44.431,26.105
2024-12-27T07:45:53.023727,Bucharest,HUM003,humidity,74.56,%,44.4325,26.109
2024-12-27T07:45:53.023727,Bucharest,AQI001,air_quality,81.56,AQI,44.428,26.1035
2024-12-27T07:45:53.023727,Bucharest,WIND001,wind_speed,8.42,km/h,44.427,26.1015
2024-12-27T08:45:53.023727,Bucharest,TEMP001,temperature,23.57,C,44.4268,26.1025
2024-12-27T08:45:53.023727,Bucharest,TEMP002,temperature,23.5,C,44.429,26.104
2024-12-27T08:45:53.023727,Bucharest,TEMP003,temperature,24.4,C,44.4305,26.108
2024-12-27T08:45:53.023727,Bucharest,HUM001,humidity,80.08,%,44.4255,26.1
2024-12-27T08:45:53.023727,Bucharest,HUM002,humidity,71.78,%,44.431,26.105
2024-12-27T08:45:53.023727,Bucharest,HUM003,humidity,76.51,%,44.4325,26.109
2024-12-27T08:45:53.023727,Bucharest,AQI001,air_quality,83.6,AQI,44.428,26.1035
2024-12-27T08:45:53.023727,Bucharest,WIND001,wind_speed,17.35,km/h,44.427,26.1015
2024-12-27T09:45:53.023727,Bucharest,TEMP001,temperature,24.68,C,44.4268,26.1025
2024-12-27T09:45:53.023727,Bucharest,TEMP002,temperature,25.39,C,44.429,26.104
2024-12-27T09:45:53.023727,Bucharest,TEMP003,temperature,24.57,C,44.4305,26.108
2024-12-27T09:45:53.023727,Bucharest,HUM001,humidity,79.76,%,44.4255,26.1
2024-12-27T09:45:53.023727,Bucharest,HUM002,humidity,71.32,%,44.431,26.105
2024-12-27T09:45:53.023727,Bucharest,HUM003,humidity,73.71,%,44.4325,26.109
2024-12-27T09:45:53.023727,Bucharest,AQI001,air_quality,67.42,AQI,44.428,26.1035
2024-12-27T09:45:53.023727,Bucharest,WIND001,wind_speed,10.27,km/h,44.427,26.1015
2024-12-27T10:45:53.023727,Bucharest,TEMP001,temperature,26.2,C,44.4268,26.1025
2024-12-27T10:45:53.023727,Bucharest,TEMP002,temperature,25.32,C,44.429,26.104
2024-12-27T10:45:53.023727,Bucharest,TEMP003,temperature,25.32,C,44.4305,26.108
2024-12-27T10:45:53.023727,Bucharest,HUM001,humidity,71.74,%,44.4255,26.1
2024-12-27T10:45:53.023727,Bucharest,HUM002,humidity,76.12,%,44.431,26.105
2024-12-27T10:45:53.023727,Bucharest,HUM003,humidity,69.43,%,44.4325,26.109
2024-12-27T10:45:53.023727,Bucharest,AQI001,air_quality,75.35,AQI,44.428,26.1035
2024-12-27T10:45:53.023727,Bucharest,WIND001,wind_speed,16.62,km/h,44.427,26.1015
2024-12-27T11:45:53.023727,Bucharest,TEMP001,temperature,26.37,C,44.4268,26.1025
2024-12-27T11:45:53.023727,Bucharest,TEMP002,temperature,26.68,C,44.429,26.104
2024-12-27T11:45:53.023727,Bucharest,TEMP003,temperature,25.83,C,44.4305,26.108
